imdb_title_id,mean_vote,votes_10,votes_9,votes_8,votes_7,votes_6,votes_5,votes_4,votes_3,votes_2,votes_1
tt0000009,5.9,12,4,10,43,28,28,9,1,5,14
tt0000574,6.3,57,18,58,137,139,103,28,20,13,16
tt0001892,6.0,6,6,17,44,52,32,16,5,6,4
tt0002101,5.3,15,8,16,62,98,117,63,26,25,16
tt0002130,6.9,210,225,436,641,344,169,66,39,20,87
tt0002199,5.8,33,15,48,80,123,77,36,20,18,34
tt0002423,6.8,80,65,105,209,142,80,27,13,4,28
tt0002445,6.2,15,8,30,74,66,40,22,6,2,10
tt0002452,7.1,53,7,23,35,30,24,12,5,3,6
tt0002461,5.4,9,6,22,34,53,40,23,8,4,26
tt0002646,6.6,17,23,63,99,66,24,11,9,5,14
tt0002844,6.6,195,145,335,546,363,118,30,19,11,182
tt0003014,7.2,128,100,161,275,156,55,33,9,8,23
tt0003037,6.5,122,118,234,356,246,79,27,9,4,154
tt0003102,6.3,7,5,10,23,31,9,9,2,2,2
tt0003131,6.7,9,14,15,36,24,13,3,3,2,5
tt0003165,6.6,105,99,164,282,184,76,21,10,6,103
tt0003167,6.1,15,6,16,32,54,32,13,12,2,5
tt0003419,6.5,137,95,233,487,407,209,72,30,17,81
tt0003471,6.0,26,15,71,100,158,94,39,20,6,23
tt0003489,6.1,22,8,52,117,146,56,30,9,12,22
tt0003637,6.5,16,23,76,94,84,43,15,12,4,11
tt0003643,6.8,78,47,207,377,222,78,40,17,13,26
tt0003657,6.5,7,6,23,42,35,19,3,3,3,3
tt0003740,6.5,285,301,591,727,443,199,85,27,18,397
tt0003772,6.7,93,31,91,363,173,79,40,22,12,25
tt0003883,7.6,42,42,89,68,31,17,6,2,1,5
tt0003930,6.5,142,105,154,306,192,76,25,10,6,145
tt0003973,6.0,10,2,18,45,55,40,17,6,2,7
tt0004026,5.9,90,74,165,207,176,80,27,9,6,206
tt0004066,6.9,46,60,109,122,86,29,8,5,4,34
tt0004099,5.2,28,8,19,57,64,96,68,21,16,38
tt0004134,6.3,29,41,69,108,80,51,16,10,12,40
tt0004150,6.0,19,18,26,79,132,67,25,14,8,14
tt0004181,7.2,334,123,143,199,171,104,44,44,50,27
tt0004457,5.6,17,10,22,71,88,75,47,23,12,17
tt0004465,7.5,202,92,293,139,70,50,22,8,15,48
tt0004635,6.1,59,15,121,213,174,139,56,36,12,54
tt0004681,6.4,20,4,17,42,44,26,13,4,2,6
tt0004707,7.1,838,100,312,685,643,334,146,92,53,47
tt0004712,6.4,12,6,19,35,49,26,12,3,1,2
tt0004743,5.4,5,1,6,13,33,30,5,6,3,10
tt0004766,5.6,7,3,5,33,49,45,15,6,6,5
tt0004825,6.3,12,14,31,70,50,35,7,7,4,12
tt0004838,5.7,2,0,9,27,48,30,12,5,1,4
tt0004872,5.8,8,15,32,48,39,16,3,2,3,40
tt0004873,6.2,29,10,45,88,103,64,26,11,5,13
tt0004972,6.4,3661,1741,3314,3963,2876,1928,978,701,577,2474
tt0005060,6.8,101,36,175,246,162,73,36,14,7,44
tt0005078,6.3,155,157,325,618,479,227,82,32,31,199
tt0005149,6.1,10,6,21,57,86,34,16,4,3,7
tt0005339,6.0,43,25,73,149,205,142,74,35,20,17
tt0005402,6.5,6,18,26,47,45,25,9,6,1,4
tt0005529,6.9,10,31,57,84,47,19,9,4,3,4
tt0005557,6.5,14,23,53,78,57,30,9,9,7,13
tt0005680,5.9,4,3,8,20,52,27,8,5,2,1
tt0005719,5.9,10,5,11,24,35,28,6,6,3,10
tt0005809,7.0,163,22,8,5,5,5,1,2,16,73
tt0005916,6.5,99,85,120,161,143,56,15,8,8,99
tt0005951,7.0,40,75,106,182,109,40,16,12,8,9
tt0005960,6.7,100,111,199,265,208,85,39,19,11,73
tt0006206,6.7,620,439,763,872,484,232,140,40,31,545
tt0006327,6.0,7,4,14,31,50,22,7,5,9,2
tt0006333,6.9,295,62,154,333,306,180,74,40,21,36
tt0006509,6.5,21,5,29,388,29,23,18,17,16,13
tt0006517,6.1,13,13,30,73,61,40,25,16,5,7
tt0006589,7.1,19,6,17,34,32,9,4,0,1,1
tt0006617,6.0,6,11,34,33,57,24,6,6,4,18
tt0006688,6.4,4,3,16,38,50,26,4,0,1,1
tt0006731,6.4,12,2,47,387,64,24,16,15,22,20
tt0006736,6.6,10,9,23,52,44,13,8,2,2,3
tt0006745,6.5,35,13,57,217,61,27,11,16,15,27
tt0006753,6.8,11,11,16,47,36,17,4,3,1,1
tt0006780,6.5,81,77,134,209,135,70,28,14,11,77
tt0006809,6.0,4,1,14,24,43,23,11,5,0,2
tt0006826,6.7,71,29,194,266,111,56,24,26,31,29
tt0006864,7.8,3477,2230,3214,2249,1179,605,340,181,133,267
tt0006886,6.4,170,89,125,151,89,40,14,4,4,181
tt0007047,6.7,47,23,44,329,47,22,8,7,17,29
tt0007183,6.8,91,72,90,144,83,46,14,8,8,54
tt0007257,6.4,13,2,27,380,54,13,17,20,17,21
tt0007260,6.6,7,8,18,42,39,18,3,1,3,2
tt0007309,5.7,5,4,12,29,57,44,18,7,3,4
tt0007338,6.4,24,14,35,67,97,41,12,8,6,9
tt0007340,6.9,23,24,64,107,76,27,8,6,5,2
tt0007361,5.9,19,15,51,72,96,24,19,5,2,46
tt0007367,6.4,23,9,31,303,44,24,25,15,12,23
tt0007522,6.1,7,3,13,12,28,21,10,2,1,3
tt0007558,6.2,41,38,94,122,119,83,24,12,15,43
tt0007610,5.9,11,10,16,48,108,29,17,10,7,11
tt0007755,5.8,16,6,44,106,138,77,32,15,3,31
tt0007801,5.9,70,8,21,35,53,22,13,7,2,67
tt0007983,6.4,5,10,9,34,41,17,7,1,3,2
tt0008011,6.3,8,2,25,24,38,23,10,0,2,3
tt0008100,6.7,41,53,97,144,130,64,27,17,5,7
tt0008150,6.3,31,37,68,126,109,49,23,8,4,46
tt0008188,6.5,39,20,68,281,85,36,20,16,26,17
tt0008196,6.6,113,20,38,223,98,33,26,22,25,40
tt0008279,6.4,6,7,20,18,32,8,9,4,2,3
tt0008309,6.6,14,12,31,90,69,21,8,3,1,8
tt0008395,6.8,57,67,77,100,62,34,11,2,5,43
tt0008443,6.8,122,48,194,481,240,81,35,17,15,33
tt0008489,6.8,24,7,7,35,22,21,9,1,2,2
tt0008499,7.0,102,83,209,125,87,52,27,31,25,29
tt0008519,6.6,29,18,151,303,82,44,34,23,26,17
tt0008536,6.7,13,16,30,29,29,12,4,3,1,10
tt0008634,6.2,23,17,45,87,101,40,21,12,5,21
tt0008652,6.2,8,5,6,22,38,16,6,3,0,4
tt0008663,7.2,185,178,351,430,188,49,24,8,6,89
tt0008672,6.4,7,20,15,60,40,19,11,12,3,2
tt0008679,7.0,102,33,72,138,37,15,13,18,28,25
tt0008687,6.3,10,9,10,32,37,24,7,4,2,5
tt0008710,6.9,12,10,27,42,41,8,1,1,1,5
tt0008775,6.8,27,29,48,309,80,28,8,6,6,16
tt0008827,6.6,111,21,66,288,84,51,24,27,20,48
tt0008843,6.0,7,3,10,22,37,25,11,4,1,3
tt0008854,5.5,17,11,38,86,132,125,77,29,14,25
tt0008879,6.9,162,185,317,395,193,73,25,19,12,137
tt0008891,6.7,87,83,141,186,124,58,13,17,13,60
tt0008930,6.0,2,2,11,25,40,21,10,1,4,0
tt0008950,6.1,7,9,30,62,78,46,20,7,4,4
tt0009014,6.0,8,5,19,27,26,22,12,6,3,6
tt0009062,6.0,35,24,66,98,138,57,27,14,6,50
tt0009086,6.2,11,11,26,113,46,31,15,9,7,12
tt0009150,6.8,135,57,105,260,181,52,31,25,19,41
tt0009153,6.1,10,4,8,26,27,17,6,6,1,7
tt0009241,6.5,11,4,66,357,55,28,18,24,14,17
tt0009326,6.5,5,5,20,38,25,13,5,4,1,3
tt0009356,6.5,59,23,44,279,78,30,31,23,12,37
tt0009369,7.1,211,68,277,168,108,72,29,39,48,41
tt0009440,6.4,9,8,25,41,53,22,9,4,5,2
tt0009475,6.4,18,4,98,214,58,13,14,22,15,28
tt0009559,6.7,45,30,59,72,48,29,22,11,14,11
tt0009608,7.3,188,58,203,51,35,33,37,27,27,38
tt0009611,6.7,552,564,1303,1742,724,228,69,35,22,656
tt0009652,7.4,266,119,380,269,124,68,39,40,37,18
tt0009682,5.9,39,20,57,120,201,121,55,26,17,28
tt0009701,6.7,63,30,50,54,32,19,6,7,4,44
tt0009737,6.0,6,4,10,21,31,21,5,3,5,3
tt0009796,6.5,20,13,46,78,44,21,9,9,5,17
tt0009878,6.8,126,122,202,277,189,56,25,15,13,97
tt0009892,7.1,570,13,23,36,17,20,12,8,15,249
tt0009893,6.8,177,174,331,446,204,93,32,18,10,146
tt0009894,7.0,21,12,37,36,32,11,9,5,0,5
tt0009900,6.9,110,32,131,332,101,65,24,13,10,39
tt0009915,7.0,12,16,45,47,19,8,4,4,3,7
tt0009937,6.6,143,112,221,359,216,82,25,10,10,147
tt0009968,7.5,1556,1184,2252,2054,1110,505,267,117,83,113
tt0009976,6.7,140,18,62,174,85,38,27,17,21,49
tt0010040,7.3,327,124,241,244,135,76,31,37,54,37
tt0010060,6.6,58,39,230,217,88,43,24,30,51,34
tt0010071,7.7,300,107,281,159,116,65,35,15,10,34
tt0010103,6.5,12,9,63,403,48,29,24,19,16,23
tt0010137,7.5,241,74,165,46,26,21,17,22,41,44
tt0010162,8.2,117,14,12,16,16,5,4,3,3,13
tt0010193,6.5,31,25,107,299,77,41,17,29,19,26
tt0010195,7.0,31,16,42,76,40,26,16,2,3,2
tt0010208,5.7,31,16,29,87,139,133,49,29,9,31
tt0010219,6.5,35,25,47,156,19,15,15,22,15,19
tt0010227,6.5,12,23,65,256,63,23,8,29,13,18
tt0010247,6.8,153,156,227,264,136,58,25,20,6,131
tt0010267,6.8,50,31,131,477,119,54,25,9,6,27
tt0010281,7.0,112,107,206,358,291,87,38,12,7,12
tt0010298,6.9,15,9,22,22,12,5,2,5,1,7
tt0010307,7.0,222,220,322,274,106,56,20,10,8,179
tt0010323,7.9,11426,11262,15971,8883,3517,1562,725,483,348,1424
tt0010418,7.8,452,241,359,322,149,99,21,27,10,32
tt0010456,6.3,9,6,22,46,43,23,9,7,5,2
tt0010466,5.8,41,4,7,13,25,5,5,3,2,40
tt0010484,7.0,31,10,33,39,17,11,6,7,6,6
tt0010559,6.5,12,8,15,33,38,12,10,4,0,5
tt0010598,6.1,64,68,109,160,153,62,29,13,10,108
tt0010600,7.0,214,209,372,425,169,71,36,17,14,142
tt0010635,6.6,47,9,88,277,54,30,23,22,32,12
tt0010662,6.5,33,4,79,172,30,32,24,20,11,15
tt0010680,5.8,27,13,31,44,32,26,11,7,3,43
tt0010726,6.4,86,79,117,268,251,96,41,15,7,91
tt0010755,6.9,11,14,28,55,25,11,6,3,0,4
tt0010806,7.2,232,156,258,513,231,92,42,24,11,40
tt0010821,6.0,31,42,63,89,81,41,17,8,4,71
tt0010844,6.4,27,23,55,84,67,19,12,10,2,32
tt0010853,6.8,11,10,22,40,47,11,7,1,1,2
tt0010879,7.0,52,47,171,320,91,36,15,8,11,24
tt0010890,6.2,28,12,42,90,80,31,15,4,5,30
tt0010925,6.4,39,29,41,408,59,48,24,17,19,38
tt0010953,6.7,15,8,19,36,27,14,12,3,0,4
tt0010962,6.8,48,40,90,151,138,53,27,17,7,5
tt0010964,8.4,67,28,7,8,4,2,2,1,0,10
tt0010969,6.9,26,20,57,90,67,38,8,5,0,4
tt0011000,6.8,83,72,165,328,240,104,47,15,12,17
tt0011130,7.1,393,335,965,1666,816,326,107,54,35,56
tt0011157,6.7,42,54,126,187,165,72,33,16,8,14
tt0011173,6.3,6,3,15,34,35,16,5,6,1,2
tt0011193,6.9,36,21,38,76,70,26,10,6,4,4
tt0011217,6.7,25,32,28,60,97,45,15,5,0,1
tt0011221,6.0,48,36,80,160,203,167,69,39,29,17
tt0011237,7.2,543,564,1699,2082,946,383,172,73,34,81
tt0011267,5.4,12,4,9,37,55,70,45,13,11,4
tt0011294,7.2,13,15,39,56,23,8,5,4,1,1
tt0011302,6.9,17,14,42,49,31,15,10,5,1,3
tt0011317,6.6,14,8,13,37,25,18,13,7,0,0
tt0011344,6.7,15,8,17,23,16,6,8,5,3,4
tt0011358,6.5,17,17,41,111,86,33,8,4,4,11
tt0011369,8.6,82,4,4,7,1,3,0,0,0,12
tt0011370,7.1,46,42,49,76,61,16,8,8,6,11
tt0011371,6.8,15,30,41,70,58,28,11,4,4,3
tt0011387,6.9,72,67,220,345,224,84,46,25,10,9
tt0011414,6.8,13,4,72,8,10,9,9,4,2,11
tt0011415,6.2,12,3,9,22,24,19,4,6,2,4
tt0011439,7.3,230,193,498,676,314,121,53,22,12,26
tt0011440,6.4,14,11,28,52,39,21,12,4,5,9
tt0011474,6.4,8,5,20,40,28,12,6,2,0,8
tt0011513,6.2,24,6,10,23,58,40,14,10,4,0
tt0011588,6.7,36,17,50,106,71,30,21,13,8,3
tt0011607,7.2,92,113,253,313,153,41,24,14,13,16
tt0011623,8.4,85,23,6,9,6,5,1,1,1,12
tt0011641,6.8,17,9,20,47,32,11,10,2,1,4
tt0011647,6.1,14,2,8,27,34,16,8,2,1,11
tt0011652,6.2,67,42,123,336,449,237,92,30,13,13
tt0011679,6.6,65,15,24,29,50,31,19,5,7,20
tt0011716,7.9,190,116,137,26,12,19,12,18,18,27
tt0011723,6.5,52,52,73,174,224,98,56,22,7,5
tt0011741,6.7,19,18,29,53,36,31,13,4,3,4
tt0011742,6.3,37,26,79,142,157,103,38,23,10,10
tt0011753,5.8,14,2,11,26,40,31,28,8,5,3
tt0011779,6.7,15,12,21,56,50,20,12,3,2,0
tt0011833,6.9,29,41,93,126,66,28,15,7,12,8
tt0011837,6.2,22,15,25,78,107,59,27,8,8,7
tt0011841,7.9,1268,575,1197,982,507,204,69,58,37,64
tt0011865,7.9,437,153,253,186,115,66,36,22,15,38
tt0011870,6.4,142,104,336,627,653,308,146,72,37,40
tt0011904,7.0,97,58,226,304,194,87,35,16,8,12
tt0011908,6.3,7,1,15,25,22,15,11,3,0,2
tt0011909,7.8,400,143,227,162,103,56,38,26,32,21
tt0011948,6.9,31,38,68,105,63,23,12,4,4,16
tt0011960,7.0,94,92,227,283,178,77,29,14,17,14
tt0011979,6.8,24,38,96,163,101,33,23,9,4,6
tt0012016,8.2,111,5,6,8,7,14,1,1,1,16
tt0012027,6.7,80,38,128,251,218,90,31,18,9,12
tt0012068,7.0,40,28,80,130,77,32,13,5,5,5
tt0012122,5.9,16,2,8,26,25,24,15,8,4,5
tt0012125,7.2,23,16,14,20,22,11,3,2,1,4
tt0012134,6.9,38,51,69,85,39,28,11,17,4,20
tt0012136,7.9,133,8,18,36,27,13,13,5,1,14
tt0012187,6.8,20,7,13,32,23,14,9,1,0,4
tt0012190,7.8,943,283,627,550,321,135,60,46,34,59
tt0012249,7.2,52,47,72,103,51,29,9,6,7,6
tt0012281,6.8,14,14,38,65,46,15,6,5,2,4
tt0012313,6.9,24,26,47,88,58,23,10,0,5,5
tt0012314,6.7,19,16,38,66,60,17,10,2,1,10
tt0012334,6.8,17,20,40,55,46,15,7,4,1,10
tt0012349,8.2,23534,25845,32851,15241,5167,2461,1285,524,482,1648
tt0012364,7.9,1814,2154,3052,1603,669,271,140,58,37,256
tt0012382,6.3,11,12,35,54,83,42,17,8,3,3
tt0012397,7.0,50,15,52,67,41,17,13,7,3,11
tt0012408,6.8,21,27,62,77,88,36,17,6,3,1
tt0012465,7.0,29,30,50,97,63,19,6,4,1,12
tt0012486,6.2,10,8,18,70,62,42,16,7,1,3
tt0012494,7.4,642,766,1532,1150,451,188,67,31,25,284
tt0012513,6.6,16,9,21,65,63,20,6,3,2,4
tt0012532,7.8,1118,518,1179,951,431,205,95,61,37,83
tt0012538,6.7,37,14,63,152,124,41,22,8,2,6
tt0012631,6.7,6,11,24,28,38,13,5,2,2,1
tt0012642,7.0,66,55,186,320,191,74,26,11,6,6
tt0012645,6.8,15,6,21,29,26,17,2,2,1,4
tt0012650,6.5,15,13,35,48,51,34,7,8,3,3
tt0012651,6.3,70,68,140,330,424,173,100,33,29,24
tt0012675,7.2,789,134,328,680,542,280,137,65,54,46
tt0012699,6.8,17,10,17,19,19,10,10,1,3,3
tt0012745,6.7,6,11,24,41,25,15,8,2,1,2
tt0012752,7.0,63,58,159,312,155,53,10,8,11,17
tt0012755,7.0,15,9,34,51,30,14,4,1,0,5
tt0012763,7.9,583,244,280,260,143,68,45,22,36,41
tt0012769,6.0,4,5,16,23,44,19,12,2,6,2
tt0012806,6.3,24,14,32,69,88,61,16,14,2,3
tt0012928,7.9,209,187,151,70,45,31,8,21,11,33
tt0012938,7.7,742,130,335,437,250,153,55,32,19,63
tt0012952,7.2,315,52,108,296,238,107,56,26,15,21
tt0012973,7.0,61,65,111,150,92,25,13,10,13,26
tt0012975,7.6,115,5,20,34,27,24,9,6,3,12
tt0013033,6.6,16,26,99,87,42,23,7,7,9,24
tt0013059,6.6,26,19,47,89,92,39,14,9,2,6
tt0013075,7.2,106,102,256,412,199,59,22,10,9,19
tt0013085,6.2,16,9,48,78,87,52,23,8,2,13
tt0013122,6.6,9,8,18,33,25,10,6,4,2,3
tt0013134,6.7,18,3,19,45,31,21,10,2,0,2
tt0013140,7.1,311,329,675,814,476,211,97,61,27,71
tt0013169,6.7,38,26,54,87,73,52,10,5,4,11
tt0013201,7.1,125,121,360,568,244,99,48,25,9,19
tt0013223,5.0,8,1,1,29,44,61,46,16,16,3
tt0013332,7.0,23,28,38,88,47,25,9,8,0,2
tt0013367,5.7,16,0,15,26,68,49,30,10,9,3
tt0013372,6.8,82,21,60,89,66,35,18,7,7,30
tt0013386,6.8,22,25,48,74,73,24,12,6,3,6
tt0013402,6.9,25,44,117,58,36,9,3,3,3,35
tt0013404,6.8,28,10,41,96,81,36,8,9,0,1
tt0013428,7.0,8,12,26,30,22,6,6,2,0,3
tt0013442,7.9,17767,15540,24908,14611,6315,2734,1307,835,603,2000
tt0013450,6.9,67,33,119,223,153,73,17,9,7,5
tt0013469,6.5,11,11,26,69,76,23,10,1,3,3
tt0013496,7.0,120,125,304,454,310,113,42,30,15,15
tt0013515,6.9,33,28,79,154,99,33,8,11,5,2
tt0013556,7.4,341,165,446,537,259,121,39,25,17,21
tt0013571,6.7,70,68,133,184,176,71,44,24,21,16
tt0013574,6.9,18,8,7,32,14,10,4,1,3,4
tt0013579,6.9,79,83,148,225,159,69,33,25,13,8
tt0013590,7.8,48,8,10,10,8,4,1,0,1,11
tt0013592,6.6,43,16,37,81,100,46,21,11,8,2
tt0013597,6.1,38,25,31,76,185,114,46,20,9,7
tt0013607,6.0,9,3,11,34,51,28,11,3,4,4
tt0013619,6.2,14,7,10,41,44,26,7,14,1,5
tt0013662,7.3,76,35,88,95,61,36,9,2,3,13
tt0013674,7.0,53,39,110,133,94,32,13,8,7,11
tt0013688,6.8,51,35,130,178,122,73,28,16,5,4
tt0013704,6.8,25,1,7,21,33,24,1,5,1,0
tt0013705,6.2,46,5,2,12,12,14,10,8,6,21
tt0013741,6.6,25,20,64,148,100,53,15,9,2,7
tt0013750,8.2,425,132,142,102,50,27,14,22,11,43
tt0013802,7.3,98,29,36,64,62,43,14,12,4,4
tt0013830,7.1,13,13,18,37,15,12,7,4,0,0
tt0013909,7.3,44,15,164,18,27,12,9,9,4,17
tt0013933,7.3,152,166,286,216,114,53,26,15,11,64
tt0013951,6.8,45,35,82,159,90,45,19,17,9,4
tt0014029,7.8,330,102,217,172,110,52,32,6,15,32
tt0014108,7.1,14,13,27,51,15,14,5,3,0,2
tt0014109,7.2,141,126,203,310,149,73,34,26,13,10
tt0014112,5.6,13,1,4,9,23,35,15,7,6,1
tt0014142,7.3,479,500,1198,1379,674,285,87,53,17,39
tt0014205,8.2,378,138,164,63,44,34,10,10,13,39
tt0014341,7.8,1385,1611,3390,2030,749,327,120,65,61,164
tt0014358,7.4,422,405,1167,1346,564,228,46,30,25,28
tt0014397,6.9,22,21,36,81,53,18,12,3,4,3
tt0014416,6.7,21,17,31,78,70,34,13,3,2,0
tt0014417,7.6,315,262,489,394,208,100,54,25,18,24
tt0014429,8.0,3601,3892,5223,2811,971,422,167,121,107,480
tt0014440,7.2,62,52,117,146,90,28,8,12,12,6
tt0014446,6.8,5,22,46,89,52,16,8,4,4,2
tt0014463,6.9,47,22,52,105,85,37,16,5,1,5
tt0014497,7.2,109,72,157,257,134,45,19,11,12,10
tt0014516,7.1,26,40,83,85,67,25,10,3,2,6
tt0014524,6.4,15,8,15,33,25,14,10,4,7,3
tt0014532,6.9,217,132,359,584,283,150,82,38,24,46
tt0014538,7.1,267,298,914,1353,662,240,97,49,33,36
tt0014586,6.8,108,113,270,537,379,165,68,30,12,20
tt0014604,7.1,45,12,12,33,13,17,8,7,6,4
tt0014605,7.0,46,26,73,114,73,27,14,9,2,6
tt0014606,6.5,13,3,13,33,22,20,6,3,3,1
tt0014611,7.4,151,187,445,427,197,55,35,10,17,8
tt0014624,7.1,397,409,966,1513,813,360,134,55,44,44
tt0014636,8.0,246,158,159,70,53,22,21,13,14,30
tt0014646,6.7,178,154,338,590,564,246,112,63,28,30
tt0014672,6.4,29,20,38,92,73,47,17,11,7,10
tt0014702,7.0,62,23,59,112,82,30,16,10,7,6
tt0014721,6.1,8,3,9,26,51,11,13,7,2,1
tt0014760,7.1,23,10,47,70,31,13,5,4,1,4
tt0014770,6.8,7,5,50,75,45,18,5,3,2,2
tt0014826,5.9,10,4,4,15,27,26,8,7,1,3
tt0014854,7.0,13,12,36,33,9,8,4,1,1,8
tt0014869,7.8,131,63,239,103,21,11,11,8,7,17
tt0014874,6.5,11,6,15,30,28,11,9,5,2,2
tt0014898,6.8,31,20,104,176,129,36,14,11,2,7
tt0014900,6.6,52,36,84,203,213,86,39,17,7,4
tt0014925,6.5,19,8,15,25,20,17,7,5,2,7
tt0014945,7.9,582,446,969,613,251,76,30,21,18,18
tt0014972,7.7,511,524,925,589,212,87,41,19,22,114
tt0014982,7.1,18,22,65,68,48,16,9,2,1,4
tt0015002,7.3,120,102,311,380,171,62,26,14,15,9
tt0015014,7.3,94,82,181,175,81,44,23,13,15,4
tt0015016,7.3,185,177,512,566,255,96,31,37,17,22
tt0015018,7.5,85,21,35,64,41,23,9,5,3,6
tt0015022,8.3,274,134,133,28,14,13,15,10,12,32
tt0015036,6.7,15,11,29,31,24,19,4,4,5,3
tt0015064,7.9,2488,2524,3340,1929,792,322,138,65,88,471
tt0015116,8.0,362,133,151,120,79,48,21,10,27,22
tt0015119,7.4,117,127,265,297,141,55,29,21,6,3
tt0015136,7.2,134,148,392,461,206,93,45,24,17,20
tt0015145,7.8,122,38,163,37,27,13,20,6,6,15
tt0015163,7.8,1544,1398,2627,1874,781,296,133,68,61,71
tt0015167,6.8,58,57,153,241,197,87,37,16,11,8
tt0015174,7.6,647,693,1125,671,284,103,40,29,16,252
tt0015175,7.7,993,1064,1432,765,299,110,42,37,25,315
tt0015200,6.9,26,10,14,11,13,11,5,3,7,4
tt0015202,7.1,178,200,530,681,363,169,73,32,18,19
tt0015213,6.9,12,10,28,40,27,8,1,6,2,3
tt0015214,7.3,122,143,441,448,231,85,35,21,2,13
tt0015224,7.3,142,86,205,220,97,64,28,10,15,14
tt0015268,7.3,45,41,95,138,50,21,10,6,4,5
tt0015289,6.7,24,8,15,41,37,20,9,3,3,4
tt0015310,7.3,47,50,114,142,67,17,6,7,9,7
tt0015312,7.5,8,30,127,14,18,8,4,1,0,10
tt0015324,7.9,8071,8431,11590,5935,2217,1047,446,328,379,1190
tt0015361,7.5,860,1049,2030,1555,635,268,91,71,62,256
tt0015400,7.8,820,911,1686,1170,489,189,80,46,25,44
tt0015493,6.4,21,6,21,38,59,32,8,7,0,8
tt0015498,7.1,51,30,81,119,87,33,16,6,3,4
tt0015500,8.1,143,31,53,25,19,8,6,6,2,17
tt0015518,8.4,46,47,10,2,1,1,3,0,1,10
tt0015532,7.6,869,856,1551,1034,430,135,59,37,30,252
tt0015624,8.0,1733,1155,1402,881,353,183,92,59,44,194
tt0015634,6.3,46,34,84,178,216,111,52,21,10,15
tt0015643,7.4,63,24,24,18,7,12,1,4,4,20
tt0015648,7.8,10932,9291,14284,8629,3737,1737,741,456,388,1580
tt0015684,6.7,132,9,57,88,86,39,9,8,4,59
tt0015687,6.8,12,16,37,74,65,27,6,4,1,1
tt0015693,7.5,132,83,164,102,109,49,10,9,10,13
tt0015758,7.1,29,41,83,146,61,31,10,2,4,8
tt0015768,7.1,131,162,411,528,264,108,46,18,21,14
tt0015772,7.2,353,89,258,444,305,141,40,29,29,30
tt0015794,6.4,7,8,19,33,33,14,8,2,5,4
tt0015801,7.1,26,32,69,90,53,15,11,8,3,3
tt0015841,7.4,592,688,1396,1176,530,169,71,39,30,191
tt0015842,7.3,184,137,276,396,205,77,26,27,13,7
tt0015847,6.1,7,3,9,13,34,23,5,2,2,2
tt0015861,6.7,25,26,54,152,84,44,16,5,3,8
tt0015863,7.2,283,329,928,1259,501,208,95,47,36,24
tt0015864,8.1,19999,21164,29963,15268,5187,2237,880,605,442,1735
tt0015872,7.0,14,18,28,43,28,9,2,2,3,4
tt0015881,7.7,2459,1500,1982,1215,582,302,126,98,68,566
tt0015883,6.9,20,10,31,83,55,12,6,1,2,5
tt0015909,7.0,14,25,35,32,20,8,3,1,1,12
tt0015935,6.9,12,5,27,25,20,15,2,4,1,1
tt0016004,7.5,119,116,282,236,127,44,26,13,9,6
tt0016005,6.4,44,42,66,157,115,35,16,10,6,53
tt0016006,7.3,14,8,69,9,6,4,1,2,4,8
tt0016013,7.5,79,74,93,109,68,20,11,9,7,5
tt0016023,8.4,172,85,125,14,13,4,5,9,5,16
tt0016028,7.6,242,81,177,155,98,53,18,16,18,19
tt0016029,7.2,191,111,278,451,206,102,35,20,10,16
tt0016039,7.1,413,353,920,1472,802,336,99,52,27,39
tt0016104,8.0,788,219,392,341,169,69,36,16,22,74
tt0016123,6.4,66,30,97,220,271,137,42,19,15,9
tt0016142,6.7,12,4,14,20,38,5,7,5,0,0
tt0016185,7.1,25,33,67,97,44,26,8,5,3,2
tt0016201,6.2,7,10,17,53,53,45,6,5,3,6
tt0016205,7.2,12,22,26,26,24,6,4,4,3,0
tt0016220,7.7,2499,2346,4762,3727,1555,668,234,147,91,226
tt0016226,6.3,13,11,36,64,69,43,24,3,2,4
tt0016230,6.1,112,65,128,412,735,393,163,66,23,14
tt0016232,7.0,20,18,37,60,22,16,3,2,3,9
tt0016240,6.8,12,8,24,38,27,10,8,4,1,2
tt0016241,3.4,5,3,7,8,13,10,7,10,5,64
tt0016258,7.3,36,25,84,78,67,16,7,3,1,2
tt0016276,6.6,16,16,44,80,91,32,6,6,1,5
tt0016288,6.6,15,2,14,55,53,20,3,5,2,1
tt0016294,6.7,7,4,22,49,22,10,6,5,1,0
tt0016308,6.8,47,22,89,140,90,58,18,7,5,7
tt0016309,4.2,23,1,11,8,9,4,5,4,2,65
tt0016310,6.7,15,24,61,98,65,25,16,5,12,1
tt0016332,7.8,1262,1720,2934,1707,669,241,111,83,60,156
tt0016338,6.2,10,5,8,22,28,20,13,3,0,4
tt0016377,7.0,4,4,76,4,6,4,2,0,1,11
tt0016392,6.4,17,4,27,65,58,23,9,8,4,4
tt0016394,8.0,280,159,151,78,54,34,18,12,14,31
tt0016395,7.4,38,31,62,81,37,12,4,7,4,1
tt0016461,7.0,69,30,86,150,113,49,18,14,8,1
tt0016473,7.3,167,126,414,531,224,77,34,22,9,9
tt0016480,7.0,34,25,53,80,48,24,8,1,9,6
tt0016481,7.5,104,152,278,272,146,33,9,14,7,7
tt0016491,7.4,118,139,166,110,53,20,13,12,7,55
tt0016493,6.9,13,6,31,45,37,12,1,1,2,4
